,ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating,CleanRDate
3444,a3445,Infernal,Metropolis Software,Mastertronic|Eidos Interactive|Playlogic,PC,3D|Action|Shooter|Third-Person,8 May 2007,7.3,2007-05-08
3445,a3446,Infestation: Survivor Stories (The War Z),Hammerpoint Interactive,Arktos Entertainment,PC,Role-Playing|MMO,15 Oct 2012,3.3,2012-10-15
3446,a3447,Infinite Crisis,Turbine Inc.,Warner Bros. Interactive Entertainment,PC,Strategy|MOBA,31 Dec 2014,7.3,2014-12-31
3447,a3448,Infinite Space,PlatinumGames|NUDE MAKER|Y.K.,Sega,DS,Role-Playing,16 Mar 2010,8.0,2010-03-16
3448,a3449,Infinite Undiscovery,Tri-Ace,Square Enix,Xbox 360,Role-Playing,2 Sep 2008,7.3,2008-09-02
3449,a3450,Infinity Runner,Wales Interactive Ltd.,Wales Interactive Ltd.|CrossFunction,Linux|Macintosh|PC|PlayStation 4|Wii U|Xbox One,Action,14 Jul 2014,2.8,2014-07-14
3450,a3451,Injustice 2,Warner Bros. Interactive Entertainment|Warner Bros.|QLOC|NetherRealm Studios,Warner Bros. Interactive Entertainment,Android|iOS (iPhone/iPad)|PC|PlayStation 4|Xbox One,Action|Fighting|2D,9 May 2017,8.1,2017-05-09
3451,a3452,Injustice: Gods Among Us,Raw Thrills|NetherRealm Studios|Armature Studio,Raw Thrills|Warner Bros. Interactive Entertainment,Arcade Games|PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox 360,Fighting|2D|Action,3 Apr 2013,7.9,2013-04-03
3452,a3453,Innocent Life: A Futuristic Harvest Moon,ArtePiazza,Natsume|SCEA|Marvelous|Red Ant Enterprises|Rising Star Games,PlayStation 2|PSP,Strategy|Management,15 May 2007,7.2,2007-05-15
3453,a3454,Insanely Twisted Shadow Planet,Shadow Planet Productions,Microsoft Game Studios|Fuelcell Games,Linux|Macintosh|PC|Xbox 360,Action|Adventure,3 Aug 2011,8.0,2011-08-03
3454,a3455,Insaniquarium,Flying Bear|PopCap,Astraware|PopCap|Value Software,Palm OS Classic|PC|Windows Mobile,Strategy,2003,8.2,2003-01-01
3455,a3456,Insecticide: Episode 1,Creat Studios,Gamecock Media Group|SouthPeak Games,DS|PC,Action|Adventure,11 Mar 2008,6.0,2008-03-11
3456,a3457,Inside My Radio,Seaven Studio,Iceberg Interactive|Seaven Studio,PC|PlayStation 4|Wii U|Xbox One,Action|2D|Platformer,11 May 2015,3.5,2015-05-11
3457,a3458,Inside Pitch 2003,Microsoft Game Studios,Microsoft Game Studios,Xbox,Team-Based|Baseball|Simulation|Sports,20 May 2003,5.9,2003-05-20
3458,a3459,Inside the Park Baseball,Out Of The Park Developments,Out Of The Park Developments,PC,Baseball|Simulation|Sports|Team-Based,19 Dec 2003,6.9,2003-12-19
3459,a3460,INSIDE,PLAYDEAD,PLAYDEAD,Macintosh|PC|PlayStation 4|Xbox One,Platformer|2D|Action,29 Jun 2016,8.8,2016-06-29
3460,a3461,Instinct (2007),Newtonic Studio|Digital Spray Studios,Wild Hare Entertainment|Digital Spray Studios,PC,Action|First-Person|Shooter|3D,22 Aug 2007,3.4,2007-08-22
3461,a3462,Intelligent Qube,G-Artists,SCEA|SCEI|SCEE,PlayStation,Puzzle,30 Sep 1997,8.3,1997-09-30
3462,a3463,Intellivision Classic Games,Gray Matter,Activision,PlayStation,Compilation,30 Sep 1999,5.9,1999-09-30
3463,a3464,Intellivision Lives! (2010),Intellivision Productions|Realtime Associates,Virtual Play Inc.|Crave|Play It!,DS|GameCube|PlayStation 2|Xbox,Compilation,20 Nov 2003,6.4,2003-11-20
3464,a3465,Intellivision Lives!,Intellivision Productions,Intellivision Productions,PC,Compilation,30 Apr 1999,8.0,1999-04-30
3465,a3466,International Superstar Soccer 64,Konami Computer Entertainment Osaka,Konami,Nintendo 64,Soccer|Sports|Team-Based|Simulation,31 Jul 1997,8.2,1997-07-31
3466,a3467,Interpol: The Trail of Dr. Chaos,Tik Games|LLC|Creat Studios,Tik Games|LLC|eGames|Encore Software|Inc.|Creat Studios|Microsoft Game Studios,Macintosh|PC|PlayStation 3|Xbox 360,Hidden Object|Puzzle,5 Sep 2007,5.8,2007-09-05
3467,a3468,Interstate '76,Activision,Activision,PC,Simulation,28 Feb 1997,8.6,1997-02-28
3468,a3469,Interstate '82,Activision,Activision,PC,Simulation,17 Nov 1999,7.2,1999-11-17
3469,a3470,Into the Void (1997),Electric Moo,Playmates,PC,Strategy,28 Feb 1997,7.2,1997-02-28
3470,a3471,Inuyasha: Feudal Combat,Eighting,Bandai,PlayStation 2,Fighting|3D|Action,24 Aug 2005,7.8,2005-08-24
3471,a3472,Inuyasha: Secret of the Divine Jewel,Art,Namco Bandai Games,DS,Role-Playing,23 Jan 2007,6.5,2007-01-23
3472,a3473,Inuyasha: The Secret of the Cursed Mask,Kamui,Bandai,PlayStation 2,Role-Playing,2 Nov 2004,7.4,2004-11-02
3473,a3474,Invasion From Beyond,King of the Jungle,GT Interactive,PlayStation,Action,30 Nov 1998,6.5,1998-11-30
3474,a3475,Inversion,Saber Interactive,Namco Bandai Games,PC|PlayStation 3|Xbox 360,Third-Person|3D|Action|Shooter,5 Jun 2012,6.7,2012-06-05
3475,a3476,Invictus: In the Shadow of Olympus,Quicksilver Software|Inc,Interplay,PC,Strategy,31 Jan 2000,5.2,2000-01-31
3476,a3477,Invincible Tiger: The Legend of Han Tao,Blitz Arcade,Namco Bandai Games|Bandai Namco Games,PlayStation 3|Xbox 360,2D|Beat-'Em-Up|Action,26 Aug 2009,6.1,2009-08-26
3477,a3478,Invisible Inc.,Klei Entertainment,Klei Entertainment,iOS (iPhone/iPad)|Linux|Macintosh|PC|PlayStation 4,Strategy|Turn-Based,19 Aug 2014,7.4,2014-08-19
3478,a3479,Invizimals,Novarama,SCEA|SCEE|SCEI,PSP,Card Game,12 Oct 2010,8.0,2010-10-12
3479,a3480,Ion Assault,Black Inc.|bitComposer Games,bitComposer Games|Microsoft Game Studios,PC|PlayStation 3|Xbox 360,Shoot-'Em-Up|Action|2D,23 Sep 2009,6.7,2009-09-23
3480,a3481,Iridion 3D,Shin'en,Interplay|Majesco Games,Game Boy Advance,Action|On-Rails|Shooter|3D,29 May 2001,5.7,2001-05-29
3481,a3482,Iridion II,Shin'en,Majesco Games|VU Games,Game Boy Advance,2D|Action|Shoot-'Em-Up,29 May 2003,8.0,2003-05-29
3482,a3483,Iron Aces,Marionette,Global A|Xicat Interactive,Dreamcast,Simulation|Flight,6 Feb 2001,7.7,2001-02-06
3483,a3484,Iron & Blood,Take-Two Interactive,Acclaim,PC|PlayStation,Fighting|3D|Action,31 Oct 1996,5.0,1996-10-31
3484,a3485,Iron Brigade,Double Fine Productions,Microsoft Game Studios,PC|Xbox 360,Strategy|Real-Time,22 Jun 2011,8.1,2011-06-22
3485,a3486,Iron Chef America: Supreme Cuisine,Black Lantern Studios,Destineer,DS|Wii,Simulation,18 Nov 2008,4.3,2008-11-18
3486,a3487,Iron Front: Liberation 1944,X1 Software,Deep Silver,PC,Strategy,25 May 2012,5.3,2012-05-25
3487,a3488,Iron Man 2,Gameloft|Sega Studios San Francisco|High Voltage Software,Gameloft|Sega,BlackBerry|DS|PlayStation 3|PSP|Wii|Xbox 360,Action,3 May 2010,5.4,2010-05-03
3488,a3489,Iron Man / X-O Manowar in Heavy Metal,Realtime Associates,Acclaim|Acclaim Japan|Tec Toy,Game Boy|GameGear|PC|PlayStation|Saturn,Platformer|2D|Action,August 1996,6.3,1996-08-01
3489,a3490,Iron Man,Artificial Mind and Movement|Secret Level,Sega,DS|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Action,2 May 2008,5.4,2008-05-02
3490,a3491,Iron Phoenix,InterServ International,Sega,Xbox,3D|Action|Fighting,25 Mar 2005,6.5,2005-03-25
3491,a3492,Iron Soldier 3,Eclipse Software,DVD International|Telegames|Inc.|Vatical Entertainment,Nuon|PlayStation,Simulation,20 Jun 2000,5.2,2000-06-20
3492,a3493,Iron Storm,4X Studios,Wanadoo|Meridian4|DreamCatcher Interactive|Frogster Interactive,PC,First-Person|Shooter|3D|Action,25 Oct 2002,7.2,2002-10-25
3493,a3494,Irritating Stick,Saurus,Saurus|Jaleco Entertainment,PlayStation,Action,31 Jan 1999,3.1,1999-01-31
3494,a3495,Islands of Wakfu,Ankama Games,Microsoft Game Studios,Xbox 360,Action|Adventure,30 Mar 2011,7.4,2011-03-30
3495,a3496,Israeli Air Force,Jane's Combat Simulations,Electronic Arts,PC,Flight|Simulation,30 Sep 1998,7.6,1998-09-30
3496,a3497,It's Mr Pants,Rare Ltd.,THQ|In-Fusio,Game Boy Advance|Mobile,Puzzle,1 Mar 2005,6.6,2005-03-01
3497,a3498,Ivan Ironman Stewart Off-Road Racing 3D,Superscape,Superscape,Mobile,Driving/Racing|Simulation,9 Jun 2005,7.4,2005-06-09
3498,a3499,Ivan Ironman Stewart's Off-Road,Global Wireless Entertainment,Superscape,Mobile,Driving/Racing|Simulation,30 Oct 2004,6.9,2004-10-30
3499,a3500,Ivy the Kiwi?,Prope,Xseed Games|Bandai Namco Games|Rising Star Games|Prope|Microsoft Game Studios,DS|iOS (iPhone/iPad)|Wii|Windows Mobile,Platformer|Action|2D,20 Jan 2010,7.4,2010-01-20
3500,a3501,Izuna: Legend of the Unemployed Ninja,Ninja Studio,Success|505 Games|ATLUS,DS,Role-Playing|Roguelike,20 Feb 2007,7.5,2007-02-20
3501,a3502,J.J. & Jeff,Hudson,Turbo Technologies|Inc.|Hudson Soft|Hudson Entertainment|Hudson,TurboGrafx-16,2D|Platformer|Action,1990,5.8,1990-01-01
3502,a3503,Jack Keane,Legacy Interactive|Deck 13,Runesoft|Freeverse|10tacle Studios|Ascaron Entertainment UK|Kalypso|Strategy First|Legacy Interactive,Linux|Macintosh|PC,Adventure,15 Apr 2008,7.1,2008-04-15
3503,a3504,Jack Nicklaus 4,Cinematronics,Accolade,PC,Simulation|Sports|Golf,28 Feb 1997,6.1,1997-02-28
3504,a3505,Jack Nicklaus 5,Eclipse Software,Accolade,PC,Golf|Simulation|Sports,31 Oct 1997,7.3,1997-10-31
3505,a3506,Jack Nicklaus 6: Golden Bear Challenge,Hypnos,Activision,PC,Golf|Simulation|Sports,31 Mar 1999,8.2,1999-03-31
3506,a3507,Jack Orlando: A Cinematic Adventure,ToonTRAXX Studios|TopWare Interactive,TopWare Interactive|Frogster Interactive|JoWooD Entertainment AG,Linux|Macintosh|PC,Adventure|Third-Person|3D,14 Oct 2001,7.1,2001-10-14
3507,a3508,Jack the Ripper,Galilea Multimedia,The Adventure Company|Microids|Peter Games,PC,Adventure|First-Person|3D,29 Jan 2004,6.5,2004-01-29
3508,a3509,Jackass the Game,Sensory Sweep|Sidhe Interactive,Red Mile Entertainment|Empire Interactive,DS|PlayStation 2|PSP,Action,24 Sep 2007,7.2,2007-09-24
3509,a3510,Jackie Chan Adventures,Torus Games,Activision,Game Boy Advance,Action|2D|Beat-'Em-Up,6 Nov 2001,7.9,2001-11-06
3510,a3511,Jackie Chan: Stuntmaster,Radical Entertainment,Midway|SCEE,PlayStation,Beat-'Em-Up|3D|Action,31 Jan 2000,7.9,2000-01-31
3511,a3512,Jade Cocoon 2,Genki,Ubisoft|Genki,PlayStation 2,Role-Playing,17 Dec 2001,8.1,2001-12-17
3512,a3513,Jade Cocoon: Story of the Tamamayu,Genki,Crave|Ubisoft|Genki,PlayStation,Role-Playing,27 Jul 1999,8.1,1999-07-27
3513,a3514,Jade Empire,Aspyr|BioWare,Aspyr|TransGaming Inc.|2K Games|Mastertronic|BioWare|Microsoft Game Studios,Android|iOS (iPhone/iPad)|Macintosh|PC|Xbox,Action|Role-Playing,12 Apr 2005,8.7,2005-04-12
3514,a3515,Jagged Alliance 2: Unfinished Business,Sir-Tech Software Inc.,Interplay|JoWooD Entertainment AG,PC,Strategy|Turn-Based,30 Nov 2000,8.0,2000-11-30
3515,a3516,Jagged Alliance 2,Sir-Tech Software Inc.,TalonSoft|Frogster Interactive|TopWare Interactive,PC,Strategy|Turn-Based,30 Jun 1999,8.9,1999-06-30
3516,a3517,Jagged Alliance: Back in Action,Bigmoon Studios|Kalypso|Coreplay,Kalypso|bitComposer Games,Linux|Macintosh|PC,Strategy,8 Feb 2012,6.3,2012-02-08
3517,a3518,Jagged Alliance: Deadly Games,Sir-Tech Software Inc.,Sir-Tech Software Inc.,PC,Turn-Based|Strategy,31 Aug 1996,8.3,1996-08-31
3518,a3519,Jagged Alliance,Cypron Studios|Madlab Software,Cypronia|Empire Interactive|Softgold|Sir-Tech Software Inc.,DS|PC,Turn-Based|Strategy,1994,8.2,1994-01-01
3519,a3520,Jak 3,Naughty Dog,SCEE|SCE Australia|SCEA|SCEI|Sony Interactive Entertainment,PlayStation 2|PlayStation 3|PlayStation 4|PlayStation Vita,Platformer|Action|3D,9 Nov 2004,9.0,2004-11-09
3520,a3521,Jak and Daxter: The Lost Frontier,High Impact Games,SCEE|SCEA|SCE Australia|SCEI,PlayStation 2|PSP,Action|3D|Platformer,3 Nov 2009,7.7,2009-11-03
3521,a3522,Jak and Daxter: The Precursor Legacy,Naughty Dog,SCE Australia|SCEI|SCEA|SCEE|Sony Interactive Entertainment,PlayStation 2|PlayStation 3|PlayStation 4|PlayStation Vita,3D|Platformer|Action,3 Dec 2001,8.7,2001-12-03
3522,a3523,Jak II,Naughty Dog,SCEI|SCEE|SCE Australia|SCEA|Sony Interactive Entertainment,PlayStation 2|PlayStation 3|PlayStation 4|PlayStation Vita,Platformer|Action|3D,14 Oct 2003,8.9,2003-10-14
3523,a3524,Jak X: Combat Racing,Naughty Dog,SCE Australia|SCEA|SCEE|Sony Interactive Entertainment,PlayStation 2|PlayStation 4,Simulation,18 Oct 2005,8.4,2005-10-18
3524,a3525,Jam Sessions,Plato,Ubisoft|Plato,DS,Music/Rhythm,11 Sep 2007,6.7,2007-09-11
3525,a3526,Jamdat Bowling 3D,Jamdat Mobile,Jamdat Mobile,Mobile,Bowling|Sports,4 Feb 2005,6.0,2005-02-04
3526,a3527,Jamdat Sports MLB 2005,Jamdat Mobile,Jamdat Mobile,Mobile,Baseball|Simulation|Sports|Team-Based,4 Apr 2005,7.3,2005-04-04
3527,a3528,James Bond 007: Agent Under Fire,EA Redwood Shores|Electronic Arts,Electronic Arts,GameCube|PlayStation 2|Xbox,3D|Action|First-Person|Shooter,13 Nov 2001,7.3,2001-11-13
3528,a3529,James Bond 007: Blood Stone,n-Space|Bizarre Creations,Activision|Square Enix,DS|PC|PlayStation 3|Xbox 360,Action|Shooter|Third-Person|3D,2 Nov 2010,7.7,2010-11-02
3529,a3530,James Bond 007: Everything or Nothing,Griptonite Games|EA Redwood Shores,Electronic Arts|EA Games,Game Boy Advance|GameCube|PlayStation 2|Xbox,Shooter|Third-Person|3D|Action,17 Nov 2003,8.5,2003-11-17
3530,a3531,007: NightFire,JV Games Inc.|Eurocom Entertainment Software|TransGaming Inc.|Gearbox Software,Electronic Arts|Aspyr,Game Boy Advance|GameCube|Macintosh|PC|PlayStation 2|Xbox,3D|Action|First-Person|Shooter,18 Nov 2002,8.0,2002-11-18
3531,a3532,James Cameron's Avatar: The Game,Ubisoft Montreal,Ubisoft|Rondomedia|Mastertronic,DS|PC|PlayStation 3|PSP|Wii|Xbox 360,Action,1 Dec 2009,6.6,2009-12-01
3532,a3533,James Noir's Hollywood Crimes,Ubisoft,Ubisoft,3DS|iOS (iPhone/iPad),Puzzle,1 Nov 2011,7.1,2011-11-01
3533,a3534,Jamestown: Legend of the Lost Colony,Final Form Games|LLC,Final Form Games|LLC,Linux|Macintosh|PC|PlayStation 4,Action|Shoot-'Em-Up|2D,8 Jun 2011,7.5,2011-06-08
3534,a3535,Jane's Fleet Command,Sonalysts,Electronic Arts|Strategy First,PC,Real-Time|Strategy,1999,8.0,1999-01-01
3535,a3536,Jarrett & Labonte Stock Car Racing,Codemasters,Ubisoft|Spike|Codemasters,Game Boy Advance|PlayStation,Driving/Racing|Simulation,3 Oct 2000,7.8,2000-10-03
3536,a3537,Jaws Unleashed,Appaloosa Interactive,Majesco Games|THQ,PC|PlayStation 2|Xbox,Action,23 May 2006,6.3,2006-05-23
3537,a3538,Jazz and Faust,Saturn+,Saturn+|1C,PC,Adventure|3D|First-Person,13 Jun 2002,5.1,2002-06-13
3538,a3539,Jazz Jackrabbit 2,Epic Games,Logicware|Inc.|Gathering|P&A|Project Two Interactive,Macintosh|PC,2D|Action|Platformer,12 Aug 1998,8.5,1998-08-12
3539,a3540,Jazz Jackrabbit,Game Titan,Jaleco Entertainment,Game Boy Advance,Action|2D|Platformer,3 Jan 2003,7.1,2003-01-03
3540,a3541,Jazzpunk,Necrophone,Adult Swim|Necrophone,Linux|Macintosh|PC|PlayStation 4,First-Person|3D|Adventure,7 Feb 2014,7.0,2014-02-07
3541,a3542,Jeanne d'Arc,Level 5,SCEA|SCEI|SCE Korea,PSP,Strategy|Turn-Based,21 Aug 2007,8.7,2007-08-21
3542,a3543,Jeff Gordon XS Racing,Natsume|Realtime Associates,ASC Games,Game Boy Color|PC,Driving/Racing|Arcade,11 Nov 1999,6.4,1999-11-11
3543,a3544,Jenga World Tour,Atomic Planet Entertainment,Atari SA,DS|Wii,Puzzle,13 Nov 2007,3.5,2007-11-13
3544,a3545,Jeopardy! (1991),Data Design Interactive|GameTek|Park Place Productions|Imagineering Inc,GameTek|Tiger,Game Boy|Game.com|GameGear|Genesis|Nintendo 64|Super Nintendo,Trivia/Board Game,March 1991,5.6,1991-03-01
3545,a3546,Jeopardy! 2003,Infogrames,Infogrames,PC,Trivia/Board Game,30 Sep 2002,7.3,2002-09-30
3546,a3547,Jeopardy! Deluxe,Sony Pictures Digital Network,Zone.com|Encore Software|Inc.,PC,Trivia/Board Game,Q4 2005,4.2,2005-10-01
3547,a3548,Jeremy McGrath Supercross 2000,Acclaim Studios Salt Lake City|M4 Limited,Acclaim,Dreamcast|Game Boy Color|Nintendo 64|PlayStation,Arcade|Driving/Racing,29 Feb 2000,5.6,2000-02-29
3548,a3549,Jeremy McGrath Supercross 98,Atod AB,Acclaim Japan|Acclaim,PlayStation,Driving/Racing|Arcade,31 May 1998,5.7,1998-05-31
3549,a3550,Jeremy McGrath Supercross World,Acclaim,Acclaim,GameCube|PlayStation 2,Driving/Racing|Arcade,15 Nov 2001,4.2,2001-11-15
3550,a3551,Jersey Devil,Behaviour Interactive,Ocean|Konami|SCEA,PlayStation,Platformer|Action|3D,31 May 1998,6.9,1998-05-31
3551,a3552,Jet Force Gemini,Rare Ltd.,Nintendo|Rare Ltd.,Nintendo 64,Shooter|Third-Person|3D|Action,30 Sep 1999,8.6,1999-09-30
3552,a3553,Jet Grind Radio,Vicarious Visions,THQ|Sega,Game Boy Advance,Platformer|Action|3D,26 Jun 2003,7.4,2003-06-26
3553,a3554,Jet Moto 2,SingleTrac,SCEE|SCEA|SCEI,PlayStation,Arcade|Driving/Racing,31 Oct 1997,8.1,1997-10-31
3554,a3555,Jet Moto 3,Pacific Coast Power & Light,SCEA|989 Sports,PlayStation,Arcade|Driving/Racing,31 Aug 1999,7.4,1999-08-31
3555,a3556,Jet Moto,SingleTrac,Sony Interactive Studios America|SCEI|SCEE|SCEA,PC|PlayStation,Driving/Racing|Arcade,31 Oct 1996,7.5,1996-10-31
3556,a3557,Jet Set Radio,Sega|Smilebit|Blit,Sega|Tec Toy,Android|Dreamcast|iOS (iPhone/iPad)|PC|PlayStation 3|PlayStation Vita|Xbox 360,3D|Action|Platformer,30 Oct 2000,8.7,2000-10-30
3557,a3558,Jet X2O,Killer Game,SCEE|SCEA,PlayStation 2,Simulation|Driving/Racing,28 Oct 2002,6.9,2002-10-28
3558,a3559,Jetfighter 2015,,Global Star Software,PC,Simulation,8 Sep 2005,6.4,2005-09-08
3559,a3560,JetFighter III,Mission Studios,Take-Two Interactive,PC,Simulation|Flight,31 Oct 1996,6.8,1996-10-31
3560,a3561,JetFighter IV: Fortress America,Mission Studios,Take-Two Interactive|TalonSoft|ak tronic,PC,Flight|Simulation,8 Nov 2000,6.9,2000-11-08
3561,a3562,Jetpac Refuelled,Rare Ltd.,Microsoft Game Studios,Xbox 360,Platformer|Action|2D,24 Oct 2006,7.4,2006-10-24
3562,a3563,Jewel Quest,iwin|Inc.|Big Blue Bubble Inc.|iWin|PlayEveryWare Games,iwin|Inc.|I-Play|MumboJumbo|iWin|Microsoft Game Studios,iOS (iPhone/iPad)|Mobile|PC|Wii U|Xbox 360,Matching/Stacking|Puzzle,29 Oct 2004,7.5,2004-10-29
3563,a3564,Joe Danger 2: The Movie,Hello Games|Four Door Lemon,Hello Games|Microsoft Game Studios,Linux|Macintosh|PC|PlayStation 3|PlayStation Vita|Xbox 360,Arcade|Driving/Racing,14 Sep 2012,6.6,2012-09-14
3564,a3565,Joe Danger,Hello Games,Hello Games,Android|iOS (iPhone/iPad)|Ouya|PC|PlayStation 3|PlayStation Vita,Driving/Racing|Arcade,8 Jun 2010,8.1,2010-06-08
3565,a3566,John Daly's ProStroke Golf,Gusto Games,O-Games|OG International Ltd,PC|PlayStation 3,Sports|Golf|Simulation,28 Sep 2010,6.1,2010-09-28
3566,a3567,John Romero's Daikatana,Kemco|Ion Storm,Kemco|Eidos Interactive|Square Enix|Sold Out Software,Nintendo 64|PC,3D|Action|First-Person|Shooter,24 May 2000,4.5,2000-05-24
3567,a3568,John Saul's Blackstone Chronicles,Legend Entertainment,Mindscape Inc.,PC,3D|Adventure|First-Person,31 Oct 1998,7.7,1998-10-31
3568,a3569,Johnny Crash,Digital Chocolate|Sumea,Digital Chocolate,iOS (iPhone/iPad)|Mobile,Action,16 Mar 2005,8.5,2005-03-16
3569,a3570,Joint Operations: Typhoon Rising,NovaLogic|Navarre Corp,NovaLogic|Navarre Corp|MicroMouse|Electronic Arts,PC,Action|First-Person|Shooter|Tactical,15 Jun 2004,8.3,2004-06-15
3570,a3571,Joint Strike Fighter,Innerloop,Eidos Interactive|Sold Out Software,PC,Flight|Simulation,31 Dec 1998,7.3,1998-12-31
3571,a3572,Joint Task Force,Most Wanted Entertainment|HD Interactive,Sierra Entertainment|HD Publishing,PC,Strategy|Real-Time,12 Sep 2006,7.6,2006-09-12
3572,a3573,JoJo's Bizarre Adventure All-Star Battle,CyberConnect2,Bandai Namco Games|Namco Bandai Games,PlayStation 3,3D|Fighting|Action,29 Aug 2013,7.5,2013-08-29
3573,a3574,JoJo's Bizarre Adventure: Eyes of Heaven,CyberConnect2,Bandai Namco Games,PlayStation 3|PlayStation 4,3D|Action|Fighting,28 Jun 2016,7.0,2016-06-28
3574,a3575,JoJo's Bizarre Adventure HD Ver.,Capcom,Capcom,PlayStation 3|Xbox 360,2D|Fighting|Action,21 Aug 2012,5.9,2012-08-21
3575,a3576,JoJo's Bizarre Adventure,Capcom,Capcom|Virgin Interactive,Arcade Games|Dreamcast|PlayStation,2D|Action|Fighting,24 Sep 1999,8.3,1999-09-24
3576,a3577,Jolly Rover,Brawsome,Brawsome|Lace Mamba Global,Macintosh|PC,Adventure,7 Jun 2010,7.5,2010-06-07
3577,a3578,Jonny Moseley Mad Trix,GFX Construction|3DO,3DO,Game Boy Advance|PlayStation 2,Sports|Snowboarding/Skiing,26 Dec 2001,4.4,2001-12-26
3578,a3579,Jotun,Thunder Lotus Games,Thunder Lotus Games|IndieBox|Inc.|Limited Run Games,Linux|Macintosh|PC|PlayStation 4|Wii U|Xbox One,Action,31 Dec 2015,7.0,2015-12-31
3579,a3580,Journey of a Roach,Koboldgames,Daedalic Entertainment,Linux|Macintosh|PC,Adventure,4 Nov 2013,6.5,2013-11-04
3580,a3581,Journey to the Center of the Earth (2003),Micro Application,Peter Games|Viva Media|LLC|Frogwares|GMX Media,PC,Adventure|3D|Third-Person,27 Oct 2003,6.1,2003-10-27
3581,a3582,Journey,ThatGameCompany|Tricky Pixels,SCEA|SCE Australia|SCEI|SCEE,PlayStation 3|PlayStation 4,Platformer|Action|3D,13 Mar 2012,8.8,2012-03-13
3582,a3583,Joust,Midway|Atari|The Rugby Circle|Williams|Ment|HAL Labs|Digital Eclipse,Williams|Atari|Atari Corporation|Shadowsoft|Inc.|Digital Eclipse|THQ Wireless|HAL Labs|AtariSoft|Midway|Sony Online Entertainment|Microsoft Game Studios,Arcade Games|Atari 2600|Atari 5200|Atari 7800|Atari 8-bit|Atari ST|Lynx|Macintosh|Mobile|NES|PC|PlayStation 3|Xbox 360,2D|Action|Platformer,September 1982,6.9,1982-09-01
3583,a3584,JSRF: Jet Set Radio Future,Smilebit,Sega,Xbox,Platformer|Action|3D,25 Feb 2002,8.4,2002-02-25
3584,a3585,Ju-on: The Grudge,FeelPlus,AQ Interactive|Rising Star Games|Xseed Games,Wii,Adventure|Survival|3D|Action,13 Oct 2009,4.8,2009-10-13
3585,a3586,Judge Dredd (1998),Gremlin Interactive,Acclaim|Gremlin Interactive|Zoo Digital Publishing|Activision,Arcade Games|PlayStation,Action|Light-Gun|Shooter,1997,4.3,1997-01-01
3586,a3587,Judge Dredd: Dredd VS Death,Rebellion,Evolved Games|Sierra Entertainment|Sold Out Software|Rebellion,GameCube|PC|PlayStation 2|Xbox,Action|First-Person|Shooter|3D,24 Feb 2005,6.1,2005-02-24
3587,a3588,Juggernaut (1999),Will,Jaleco Entertainment|Tonkin House,PlayStation,Adventure|3D|First-Person,30 Sep 1999,6.0,1999-09-30
3588,a3589,Juggernaut Corps: First Assault,Shepherd's Worlds,Midas Interactive Entertainment|Shepherd's Worlds,PC,Action,31 Jul 1998,4.2,1998-07-31
3589,a3590,Juiced 2: Hot Import Nights,Juice Games,THQ|GamersGate|ak tronic,DS|PC|PlayStation 2|PlayStation 3|PSP|Xbox 360,Driving/Racing|Simulation,17 Sep 2007,7.1,2007-09-17
3590,a3591,Juiced: Eliminator,THQ Wireless|Juice Games,THQ Wireless|THQ,Mobile|PSP,Driving/Racing|Simulation,28 Jun 2006,7.3,2006-06-28
3591,a3592,Juiced,Juice Games,THQ Wireless|THQ|Sega,Mobile|PC|PlayStation 2|Xbox,Simulation|Driving/Racing,7 May 2005,7.0,2005-05-07
3592,a3593,JUJU,Flying Wild Hog,Flying Wild Hog|Nordic Games Publishing,Android|PC|PlayStation 3|Xbox 360,Action|Platformer|2D,9 Dec 2014,9.1,2014-12-09
3593,a3594,Juka and the Monophonic Menace,Orbital Media|Inc.,SouthPeak Games|Zoo Digital Publishing,Game Boy Advance,Adventure|Action,24 Oct 2006,7.3,2006-10-24
3594,a3595,Jumpgate: The Reconstruction Initiative,NetDevil,3DO,PC,Simulation,23 Sep 2001,7.8,2001-09-23
3595,a3596,Jumping Flash! 2,Exact,SCEE|SCEA|SCEI,PlayStation,3D|Platformer|Action,31 Aug 1996,8.1,1996-08-31
3596,a3597,JumpJet Rex,TreeFortress Games,TreeFortress Games|LOOT Interactive,Linux|Macintosh|PC|PlayStation 4|Xbox One,Platformer|2D|Action,14 Jan 2015,5.8,2015-01-14
3597,a3598,Jurassic Park III: The DNA Factor,Konami Computer Entertainment Hawaii,Konami,Game Boy Advance,Action|2D|Platformer,16 Jul 2001,4.1,2001-07-16
3598,a3599,Jurassic Park: Operation Genesis,Blue Tongue Entertainment,VU Games|Sega|Global Software Publishing (GSP)|Konami,PC|PlayStation 2|Xbox,Strategy|Management,10 Mar 2003,8.3,2003-03-10
3599,a3600,Jurassic Park: The Game,Telltale Games,Telltale Games|Kalypso,iOS (iPhone/iPad)|Macintosh|PC|PlayStation 3|Xbox 360,Adventure,15 Nov 2011,6.7,2011-11-15
